auth_sid,full_name,last_name,first_name,last_first_initial,doc_count_test,doc_count_total,auth_rrbr,auth_pir
55559255600,cornelissen jan j.,cornelissen,jan j,cornelissen j,3,202,0.0148514851485149,7
55568512559,anderson richard,anderson,richard,anderson r,1,1,1,3
55568513248,brown elizabeth richard,brown,elizabeth richard,brown e,1,10,0.1,4
55568523129,davis john m.,davis,john m,davis j,1,11,0.0909090909090909,57
55568524607,leonard john p.,leonard,john p,leonard j,1,2,0.5,2
55572006200,rosenberg steven aaron,rosenberg,steven aaron,rosenberg s,1,536,0.00186567164179104,5
55572381100,cahn jean yves,cahn,jean yves,cahn j,12,216,0.0555555555555556,105
55574146000,collins francis s.,collins,francis s,collins f,1,435,0.00229885057471264,1
55574181315,rosenberg sidney h.,rosenberg,sidney h,rosenberg s,1,3,0.333333333333333,1
55574191380,anderson ron a.,anderson,ron a,anderson r,1,36,0.0277777777777778,1
55574193133,campbell mark j.,campbell,mark j,campbell m,1,2,0.5,1
55579572200,irvine robin francis,irvine,robin francis,irvine r,1,95,0.0105263157894737,3
55581852700,harrington david p.,harrington,david p,harrington d,1,45,0.0222222222222222,1
55584792659,moore john p.,moore,john p,moore j,1,227,0.00440528634361234,2
55584805720,jones richard j.,jones,richard j,jones r,3,190,0.0157894736842105,12
55584934200,nguyen thuan dinh,nguyen,thuan dinh,nguyen t,1,11,0.0909090909090909,1
55586202400,lin wenyu,lin,wenyu,lin w,1,44,0.0227272727272727,2
55586304200,hill geoffrey r.,hill,geoffrey r,hill g,1,141,0.00709219858156028,6
55588403300,krüger klaus,krüger,klaus,krüger k,1,97,0.0103092783505155,21
55589613500,chan kawah,chan,kawah,chan k,3,97,0.0309278350515464,11
55601518900,hadžíc nedim,hadžíc,nedim,hadžíc n,1,104,0.00961538461538462,1
55604197100,shaw andréy s y,shaw,andréy s y,shaw a,2,138,0.0144927536231884,18
55605419200,morgan bryan paul,morgan,bryan paul,morgan b,8,271,0.029520295202952,217
55605771861,andersen janet w.,andersen,janet w,andersen j,1,68,0.0147058823529412,1
55605775809,simpson melissa c.,simpson,melissa c,simpson m,1,2,0.5,1
55606149900,takano hiroko,takano,hiroko,takano h,1,2,0.5,10
55614006600,kovár ̌ jan b.,kovár ̌,jan b,kovár ̌ j,1,94,0.0106382978723404,2
55614489700,mohr david c.,mohr,david c,mohr d,1,149,0.00671140939597315,2
55615194800,janssen jos th p,janssen,jos th p,janssen j,1,6,0.166666666666667,3
55619306570,murphy james r.,murphy,james r,murphy j,1,1,1,1
55620170800,wheatley keith e.,wheatley,keith e,wheatley k,2,182,0.010989010989011,3
55622105700,zinkernagel rolf martin,zinkernagel,rolf martin,zinkernagel r,1,260,0.00384615384615385,18
55624469711,nakamura tohru,nakamura,tohru,nakamura t,1,1,1,1
55625990000,buus soren,buus,soren,buus s,1,190,0.00526315789473684,6
55628453600,herbert joseph taylor,herbert,joseph taylor,herbert j,1,144,0.00694444444444444,2
55628537086,tanaka toshiyuki,tanaka,toshiyuki,tanaka t,2,35,0.0571428571428571,11
55628541179,yoshida takato,yoshida,takato,yoshida t,1,1,1,4
55628547241,yamamoto h.,yamamoto,h,yamamoto h,1,1,1,2
55628579705,harris emma l.,harris,emma l,harris e,1,3,0.333333333333333,3
55628585621,smith michael ann,smith,michael ann,smith m,1,2,0.5,208
55629685500,ziegler mark a.,ziegler,mark a,ziegler m,1,6,0.166666666666667,2
55630653800,mcdermott michael f.,mcdermott,michael f,mcdermott m,1,110,0.00909090909090909,14
55630916600,shu xiaoou,shu,xiaoou,shu x,2,623,0.00321027287319422,8
55631463900,becker jürgen christian,becker,jürgen christian,becker j,1,305,0.00327868852459016,1
55632552800,klingbeil corine k.,klingbeil,corine k,klingbeil c,2,7,0.285714285714286,2
55634467800,weissenbach jean s.,weissenbach,jean s,weissenbach j,1,280,0.00357142857142857,1
55636313377,jones m.,jones,m,jones m,1,1,1,4
55636592100,finke jürgen m.,finke,jürgen m,finke j,6,257,0.0233463035019455,31
55641744000,viens patrice j.,viens,patrice j,viens p,1,235,0.00425531914893617,14
55646341700,stewart douglas allan,stewart,douglas allan,stewart d,2,130,0.0153846153846154,5
55649571778,lucas margaret g.,lucas,margaret g,lucas m,1,1,1,2
55650401900,stijnen theo,stijnen,theo,stijnen t,1,294,0.00340136054421769,3
55659352100,jang wonhee,jang,wonhee,jang w,1,20,0.05,1
55660206600,zwinderman aeilko h koos,zwinderman,aeilko h koos,zwinderman a,1,618,0.00161812297734628,0
55663115500,d'cruz david,d'cruz,david,d'cruz d,1,251,0.00398406374501992,1
55663296200,bosshard hans rudolf,bosshard,hans rudolf,bosshard h,1,39,0.0256410256410256,1
55663378300,sørensen per soelberg oelberg,sørensen,per soelberg oelberg,sørensen p,1,264,0.00378787878787879,2
55663379300,soler jesús j.,soler,jesús j,soler j,1,14,0.0714285714285714,6
55663762400,sanna pietro paolo,sanna,pietro paolo,sanna p,1,60,0.0166666666666667,1
55664560100,mlflin g.,mlflin,g,mlflin g,1,1,1,8
55664688000,medof m. edward,medof,m edward,medof m,4,86,0.0465116279069767,147
55665446900,surani m. azim,surani,m azim,surani m,1,190,0.00526315789473684,24
55666695500,mueller-hermelink hans konrad onrad,mueller-hermelink,hans konrad onrad,mueller-hermelink h,1,13,0.0769230769230769,104
55666751500,de wolf-peeters christiane,de wolf-peeters,christiane,de wolf-peeters c,1,80,0.0125,1
55666864300,raetz christian r h,raetz,christian r h,raetz c,1,209,0.00478468899521531,21
55674655700,savage caroline o s,savage,caroline o s,savage c,1,52,0.0192307692307692,1
55681356100,anderson paul a.,anderson,paul a,anderson p,1,6,0.166666666666667,2
55682072900,jun yu jun,jun yu,jun,jun yu j,1,77,0.012987012987013,1
55684150500,roe bruce a.,roe,bruce a,roe b,2,1,2,12
55685212200,chan helen,chan,helen,chan h,4,1,4,12
55687193500,murphy dennis j.,murphy,dennis j,murphy d,1,33,0.0303030303030303,10
55690160300,harris philip j.,harris,philip j,harris p,1,82,0.0121951219512195,3
55694966000,xu yuan,xu,yuan,xu y,1,20,0.05,1
55696225800,potter michael n m,potter,michael n m,potter m,13,123,0.105691056910569,140
55696643600,zhu xiaowei,zhu,xiaowei,zhu x,1,14,0.0714285714285714,1
55696683200,zhu xiaoming,zhu,xiaoming,zhu x,1,6,0.166666666666667,21
55697214700,berger rolf m f,berger,rolf m f,berger r,1,212,0.00471698113207547,38
55697238600,kreis henry a.,kreis,henry a,kreis h,1,2,0.5,1
55697247900,chiba shigeru,chiba,shigeru,chiba s,1,249,0.00401606425702811,1
55697340300,davies joan a h,davies,joan a h,davies j,1,3,0.333333333333333,2
55698182300,wang - qingcheng,wang -,qingcheng,wang - q,1,22,0.0454545454545455,1
55698432800,smith mary elizabeth,smith,mary elizabeth,smith m,2,31,0.0645161290322581,15
55699075800,williams alan j.,williams,alan j,williams a,1,24,0.0416666666666667,1
55700742300,morris randall ellis,morris,randall ellis,morris r,1,154,0.00649350649350649,1
55701116300,takahashi minoru,takahashi,minoru,takahashi m,3,109,0.0275229357798165,71
55701793000,merritt hanne,merritt,hanne,merritt h,1,7,0.142857142857143,1
55702404100,rai kanti,rai,kanti,rai k,3,32,0.09375,6
55702521391,jackson paul j.,jackson,paul j,jackson p,1,3,0.333333333333333,6
55704839600,watanabe kiyoshi,watanabe,kiyoshi,watanabe k,1,5,0.2,6
55707961000,bell andrew j.,bell,andrew j,bell a,1,9,0.111111111111111,249
55707963600,sadovnick adele desa,sadovnick,adele desa,sadovnick a,1,6,0.166666666666667,2
55707967800,sim edith,sim,edith,sim e,1,131,0.00763358778625954,20
55708178000,shu xiao,shu,xiao,shu x,1,1,1,4
55708401700,martin andrew c r,martin,andrew c r,martin a,1,73,0.0136986301369863,2
55708462700,rochant henry,rochant,henry,rochant h,1,1,1,5
55708884100,morris christopher l.,morris,christopher l,morris c,1,38,0.0263157894736842,4
55709544300,maurice pierre a.,maurice,pierre a,maurice p,3,1,3,4
55709590400,.beuvery eduard coen,beuvery,eduard coen,beuvery e,1,17,0.0588235294117647,3
55710112200,kapelushnik joseph,kapelushnik,joseph,kapelushnik j,11,90,0.122222222222222,67
55710443700,pardee arthur b.,pardee,arthur b,pardee a,1,29,0.0344827586206897,2
55711665500,takahashi hiroshi,takahashi,hiroshi,takahashi h,1,906,0.0011037527593819,17
55712089200,gao. xiaoming,gao,xiaoming,gao x,1,77,0.012987012987013,3
55714582700,lin yuan,lin,yuan,lin y,1,52,0.0192307692307692,1
55716886700,lee martin,lee,martin,lee m,1,24,0.0416666666666667,2
55719228400,li yongsheng,li,yongsheng,li y,3,22,0.136363636363636,6
55721388100,wang liqun,wang,liqun,wang l,3,13,0.230769230769231,17
55722958300,smith derek r.,smith,derek r,smith d,1,12,0.0833333333333333,2
55723620700,smith peter george,smith,peter george,smith p,1,125,0.008,61
55723890700,johnson michael jacqueline,johnson,michael jacqueline,johnson m,1,9,0.111111111111111,31
55724084300,abe tsukasa,abe,tsukasa,abe t,1,26,0.0384615384615385,9
55728663400,smith terence caitlin m,smith,terence caitlin m,smith t,1,24,0.0416666666666667,2
55729101800,gottlieb paul d.,gottlieb,paul d,gottlieb p,1,47,0.0212765957446809,25
55729616900,plouvier emannuel,plouvier,emannuel,plouvier e,4,11,0.363636363636364,74
55732066900,thomas jerry russell,thomas,jerry russell,thomas j,1,26,0.0384615384615385,3
55732737100,hayashi kazuhiko,hayashi,kazuhiko,hayashi k,1,9,0.111111111111111,11
55733309200,anderson keaven m.,anderson,keaven m,anderson k,1,16,0.0625,14
55733583700,hozumi nobumichi,hozumi,nobumichi,hozumi n,1,54,0.0185185185185185,31
55737888200,hill john c.,hill,john c,hill j,1,11,0.0909090909090909,6
55738804200,brown daniel g.,brown,daniel g,brown d,1,72,0.0138888888888889,1
55740085700,lowe jennifer a.,lowe,jennifer a,lowe j,1,1,1,2
55740505700,wang fei,wang,fei,wang f,1,3,0.333333333333333,1
55740917800,smith graham m.,smith,graham m,smith g,1,3,0.333333333333333,10
55740946600,smith gary k.,smith,gary k,smith g,3,31,0.0967741935483871,5
55741230300,henn v.,henn,v,henn v,1,1,1,2
55741640300,nakamura tetsuya,nakamura,tetsuya,nakamura t,1,410,0.0024390243902439,15
55743333000,zhao qi,zhao,qi,zhao q,1,42,0.0238095238095238,1
55743431800,wagner bettina,wagner,bettina,wagner b,2,25,0.08,104
55747526600,schubert jörg c.,schubert,jörg c,schubert j,3,76,0.0394736842105263,38
55748167700,biron christine a.,biron,christine a,biron c,2,98,0.0204081632653061,2
55748792800,moore malcolm j.,moore,malcolm j,moore m,1,300,0.00333333333333333,1
55755588200,ito shigenori,ito,shigenori,ito s,1,14,0.0714285714285714,8
55757782229,murphy william joseph,murphy,william joseph,murphy w,3,221,0.0135746606334842,7
55763158300,endres stefan p.,endres,stefan p,endres s,1,231,0.00432900432900433,43
55763791717,burke philip j.,burke,philip j,burke p,1,5,0.2,4
55763829900,hammer juergen,hammer,juergen,hammer j,2,60,0.0333333333333333,12
55763905600,heun reinhard,heun,reinhard,heun r,1,216,0.00462962962962963,1
55769746445,hamblin m.,hamblin,m,hamblin m,1,1,1,21
55771514400,goldman michel a.,goldman,michel a,goldman m,1,294,0.00340136054421769,3
55773655400,leonard john p.,leonard,john p,leonard j,1,173,0.00578034682080925,0
55773828800,pan - huaqin,pan -,huaqin,pan - h,1,31,0.032258064516129,1
55780377200,grunberger tom,grunberger,tom,grunberger t,1,7,0.142857142857143,3
55793188612,watanabe mikio,watanabe,mikio,watanabe m,1,72,0.0138888888888889,6
55794106000,kikuchi kanako,kikuchi,kanako,kikuchi k,1,92,0.0108695652173913,7
55796051100,gómez pedro a.,gómez,pedro a,gómez p,1,35,0.0285714285714286,28
55801848900,willems mariëtte h a,willems,mariëtte h a,willems m,1,5,0.2,2
55813077600,endo tamao,endo,tamao,endo t,2,126,0.0158730158730159,29
55817118100,takahashi naoki,takahashi,naoki,takahashi n,12,22,0.545454545454545,241
55817911300,staib peter anton,staib,peter anton,staib p,1,66,0.0151515151515152,2
55822204300,moore paul e.,moore,paul e,moore p,1,42,0.0238095238095238,2
55827314800,graninger winfried b.,graninger,winfried b,graninger w,1,155,0.00645161290322581,45
55827746900,takahashi noriko,takahashi,noriko,takahashi n,2,66,0.0303030303030303,8
55833214400,whiteside theresa l.,whiteside,theresa l,whiteside t,2,387,0.00516795865633075,52
55833520500,mackay ian r.,mackay,ian r,mackay i,1,158,0.00632911392405063,6
55834196300,nakata shuji,nakata,shuji,nakata s,1,31,0.032258064516129,1
55838589900,shpilberg ofer,shpilberg,ofer,shpilberg o,2,201,0.00995024875621891,6
55851943262,hynes thomas,hynes,thomas,hynes t,1,1,1,1
55851944922,richmon joel,richmon,joel,richmon j,1,2,0.5,1
55857550300,knapp leslie a.,knapp,leslie a,knapp l,1,70,0.0142857142857143,18
55860928400,anegón ignacio,anegón,ignacio,anegón i,3,161,0.0186335403726708,47
55864314700,sabin caroline a.,sabin,caroline a,sabin c,1,16,0.0625,1
55868349100,neumaier bernd,neumaier,bernd,neumaier b,1,100,0.01,1
55880363000,soelberg sørensen per,soelberg sørensen,per,soelberg sørensen p,2,25,0.08,4
55880862200,abinun mario a.,abinun,mario a,abinun m,6,138,0.0434782608695652,14
55881284100,durandy anne h.,durandy,anne h,durandy a,3,134,0.0223880597014925,49
55882453300,ware russell e.,ware,russell e,ware r,2,206,0.00970873786407767,14
55883290700,volkmann martin,volkmann,martin,volkmann m,1,29,0.0344827586206897,40
55883976700,chaushu stella,chaushu,stella,chaushu s,1,78,0.0128205128205128,0
55885251900,waldmann herman,waldmann,herman,waldmann h,120,240,0.5,21762
55886929900,drulović jelena s.,drulović,jelena s,drulović j,1,101,0.0099009900990099,2
55888526800,provan drew,provan,drew,provan d,2,67,0.0298507462686567,16
55890671600,sirèn marja kaisa,sirèn,marja kaisa,sirèn m,1,9,0.111111111111111,3
55891136300,williams mark s.,williams,mark s,williams m,1,7,0.142857142857143,1
55892223000,okumura ko,okumura,ko,okumura k,2,646,0.00309597523219814,30
55892602500,nabhan chadi,nabhan,chadi,nabhan c,1,91,0.010989010989011,2
55893000700,schwartz eli,schwartz,eli,schwartz e,2,215,0.00930232558139535,63
55893427200,brosius ruth a.,brosius,ruth a,brosius r,1,2,0.5,15
55893968000,istrail sorin c.,istrail,sorin c,istrail s,1,49,0.0204081632653061,1
55894720800,lynch joseph p.,lynch,joseph p,lynch j,1,220,0.00454545454545455,2
55895000800,söderberg-nauclér cécilia,söderberg-nauclér,cécilia,söderberg-nauclér c,1,109,0.00917431192660551,1
55897230000,dalal ilan,dalal,ilan,dalal i,1,65,0.0153846153846154,1
55903110900,zaucha jan maciej,zaucha,jan maciej,zaucha j,1,89,0.0112359550561798,1
55904557400,pašić srdjan s.,pašić,srdjan s,pašić s,2,74,0.027027027027027,1
55905821200,roberts gordon c. k.,roberts,gordon c k,roberts g,1,109,0.00917431192660551,6
55906105700,san miguél jesús fernando j f,san miguél,jesús fernando j f,san miguél j,1,564,0.00177304964539007,2
55906727000,cabezudo elena,cabezudo,elena,cabezudo e,1,10,0.1,6
55907605200,trelle sven,trelle,sven,trelle s,1,79,0.0126582278481013,2
55908782300,macfarlane marion,macfarlane,marion,macfarlane m,1,76,0.0131578947368421,1
55915838100,volarević sinisǎ,volarević,sinisǎ,volarević s,1,26,0.0384615384615385,3
55922515100,johnson ryan paul,johnson,ryan paul,johnson r,2,131,0.0152671755725191,4
55924651300,thompson edward j.,thompson,edward j,thompson e,3,77,0.038961038961039,41
55925843500,schmitter doris,schmitter,doris,schmitter d,1,3,0.333333333333333,3
55927106200,madrigal alessandro,madrigal,alessandro,madrigal a,1,17,0.0588235294117647,3
55927402800,maloisel frédéric f.,maloisel,frédéric f,maloisel f,1,162,0.00617283950617284,1
55929116300,bertz hartmut,bertz,hartmut,bertz h,3,165,0.0181818181818182,16
55929396700,bontadini andrea,bontadini,andrea,bontadini a,3,22,0.136363636363636,4
55931656900,kivisäkk pia,kivisäkk,pia,kivisäkk p,1,56,0.0178571428571429,2
55933735300,gretzer christina,gretzer,christina,gretzer c,1,26,0.0384615384615385,5
55938240800,steffen thiel steffen,steffen thiel,steffen,steffen thiel s,1,223,0.00448430493273543,20
55938418200,selleslag dominique l.,selleslag,dominique l,selleslag d,1,15,0.0666666666666667,13
55939132500,stewart graeme john,stewart,graeme john,stewart g,1,126,0.00793650793650794,1
55941862600,dörken bernd h.,dörken,bernd h,dörken b,1,354,0.00282485875706215,1
55942410500,maślanka krystyna,maślanka,krystyna,maślanka k,1,47,0.0212765957446809,3
55942654100,marsh steven ge e,marsh,steven ge e,marsh s,2,866,0.0023094688221709,6
55943597800,ben-tal ofira,ben-tal,ofira,ben-tal o,1,17,0.0588235294117647,18
55943785300,petermann wolfgang,petermann,wolfgang,petermann w,1,23,0.0434782608695652,1
55944425800,wasser jeffrey s.,wasser,jeffrey s,wasser j,1,15,0.0666666666666667,1
55947538900,höffken klaus d.,höffken,klaus d,höffken k,2,282,0.00709219858156028,27
55948503500,espérou hélène,espérou,hélène,espérou h,1,93,0.010752688172043,3
55950380000,bornhäuser martin,bornhäuser,martin,bornhäuser m,1,379,0.00263852242744063,3
55950452500,welsh raymond m.,welsh,raymond m,welsh r,1,138,0.0072463768115942,1
55950555700,mason lesley j.,mason,lesley j,mason l,1,15,0.0666666666666667,17
55950581200,mufti ghulam j.,mufti,ghulam j,mufti g,2,350,0.00571428571428571,1
55950961800,töpfer-petersen edda,töpfer-petersen,edda,töpfer-petersen e,1,100,0.01,3
55952596500,ledderose georg johannes,ledderose,georg johannes,ledderose g,2,56,0.0357142857142857,81
55952633800,stoy n.,stoy,n,stoy n,1,1,1,2
55952955300,snider mary ellen,snider,mary ellen,snider m,1,1,1,16
55953132900,reusser pierre,reusser,pierre,reusser p,3,27,0.111111111111111,43
55953296600,yoo d. s.,yoo,d s,yoo d,1,1,1,13
55956723800,tondini carlo alberto,tondini,carlo alberto,tondini c,1,54,0.0185185185185185,1
55967382600,hashimoto-gotoh tamotsu,hashimoto-gotoh,tamotsu,hashimoto-gotoh t,1,16,0.0625,57
55967490400,primus günter,primus,günter,primus g,1,45,0.0222222222222222,24
55968853700,crescenzi f.,crescenzi,f,crescenzi f,2,2,1,2
55973504800,grez manuel,grez,manuel,grez m,1,102,0.00980392156862745,11
55973722100,busca alessandro,busca,alessandro,busca a,3,95,0.0315789473684211,5
55976881000,howard jonathan charles,howard,jonathan charles,howard j,4,72,0.0555555555555556,459
55978800700,dimopoulos meletios athanassios,dimopoulos,meletios athanassios,dimopoulos m,2,145,0.0137931034482759,2
55979532700,dragani alfredo,dragani,alfredo,dragani a,1,7,0.142857142857143,1
55983174000,drach johannes w.,drach,johannes w,drach j,1,108,0.00925925925925926,38
55992383600,witherspoon robert p.,witherspoon,robert p,witherspoon r,1,1,1,1
55992972400,nisipeanu puiu f.,nisipeanu,puiu f,nisipeanu p,1,26,0.0384615384615385,2
55994409200,hata satoshi,hata,satoshi,hata s,1,16,0.0625,1
55995934000,quinto carmen,quinto,carmen,quinto c,1,44,0.0227272727272727,2
55999765500,stone richard maury,stone,richard maury,stone r,1,279,0.003584229390681,1
56000739400,velasco francisco c.,velasco,francisco c,velasco f,1,17,0.0588235294117647,28
56003723700,thompson john a.,thompson,john a,thompson j,1,113,0.00884955752212389,2
56010615400,dauriac charles,dauriac,charles,dauriac c,3,29,0.103448275862069,20
56016311200,moore malcolm a s,moore,malcolm a s,moore m,1,1,1,22
56017164000,schroyens william,schroyens,william,schroyens w,1,2,0.5,9
56021643400,ginaldi lia,ginaldi,lia,ginaldi l,3,50,0.06,44
